Title,Link,Abstract
"Coevolution of Firm Absorptive Capacity and Knowledge Environment: Organizational Forms and Combinative Capabilities","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0033259307&doi=10.1287%2forsc.10.5.551&partnerID=40&md5=30782b2cba4bf4b3af84a7cacea773d5","This paper advances the understanding of absorptive capacity for assimilating new knowledge as a mediating variable of organization adaptation. Many scholars suggest a firm's absorptive capacity plays a key role in the process of coevolution (Lewin et al., this issue). So far, most publications, in following Cohen and Levinthal (1990), have considered the level of prior related knowledge as the determinant of absorptive capacity. We suggest, however, that two specific organizational determinants of absorptive capacity should also be considered: organization forms and combinative capabilities. We will show how these organizational determinants influence the level of absorptive capacity, ceteris paribus the level of prior related knowledge. Subsequently, we will develop a framework in which absorptive capacity is related to both micro- and macrocoevolutionary effects. This framework offers an explanation of how knowledge environments coevolve with the emergence of organization forms and combinative capabilities that are suitable for absorbing knowledge. We will illustrate the framework by discussing two longitudinal case studies of traditional publishing firms moving into the turbulent knowledge environment of an emerging multimedia industrial complex."
"What kind of knowledge can a firm absorb?","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0032596829&partnerID=40&md5=b74024eea79c8216fc0190206ed110b2","Economists emphasize the crucial role of absorptive capacity with regard to external knowledge. In this respect, the firm's knowledge base determines its ability to recognize, assimilate and exploit externalities. Assuming that a firm's absorptive capacity also depends upon the characteristics of external knowledge, this paper analyses the relationship between three basic concepts empirically defined: the fundamental or applied nature of knowledge, the tacit or codified form of knowledge and the absorptive capacity of the firm. Based on a empirical analysis of R&D contracts between France's largest research institute and industrial firms, we show that a low absorptive capacity inhibits cooperation in R&D. The collaboration concerns mostly applied fields and needs informal interactions to support transfers (such as telephone calls, informal interviews and meetings). A high absorptive capacity extends the assimilation to all kinds of knowledge (applied, fundamental) through all types of vehicles (PhD students, scientific staff, technical devices). Altogether, absorption mechanisms seem to diversity as the firm's absorption capacity increases."
"Knowledge Search in International Cooperative Ventures","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0033412778&doi=10.1287%2forsc.10.2.134&partnerID=40&md5=34191f467890e31f10c90fbfd9845150","By taking a learning approach to international cooperative ventures, this study introduces absorptive capacity as a principle governing the relationship between knowledge possession and knowledge search among prospective partners. Two alternative hypotheses are juxtaposed: The first is that firms will seek additional knowledge in the same area in which they already have a knowledge base; the second is that firms will seek knowledge in a complementary area. Data from 90 partner-seeking firms in China show that the possession of complementary knowledge is a prerequisite for knowledge search. Furthermore, in line with the learning perspective, the equity joint venture is the vehicle of choice for firms seeking transfer of tacit, embedded knowledge."
"Make and buy in innovation strategies: Evidence from Belgian manufacturing firms","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0002740299&doi=10.1016%2fS0048-7333%2898%2900106-1&partnerID=40&md5=083b1141161ff144a759606c0e72782f","This paper characterizes the innovation strategy of manufacturing firms and examines the relation between the innovation strategy and industry-, firm- and innovation-specific characteristics using Belgian company data from the Eurostat Community Innovation Survey (CIS). In addition to important size effects explaining innovation, we find that high perceived risks and costs and low appropriability of innovations do not discourage innovation, but rather determine how the innovation sourcing strategy is chosen. With respect to the determinants of the decision of the innovative firm to produce technology itself (Make) or to source technology externally (Buy), we find that small firms are more likely to restrict their innovation strategy to an exclusive make or buy strategy, while large firms are more likely to combine both internal and external knowledge acquisition in their innovation strategy. After controlling for this size effect, companies for which internal information is an important source for innovation are less likely to source exclusively, but rather combine internal and external sources of technology. The strength of the appropriation regime and the internal organisational resistance to change affect negatively the decision to source exclusively externally. © 1999 Elsevier Science B.V. All rights reserved."
"Development process of nuclear power industry in a developing country: Korean experience and implications","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0345476915&doi=10.1016%2fS0166-4972%2898%2900124-2&partnerID=40&md5=811882eaf7e83e4cd9955a0c2e5287db","Korea has exerted her efforts to assimilate nuclear power technology, and reportedly localized 95 percent of nuclear power technology by 1995. This paper investigates the evolution of the nuclear power program in Korea to exploit the development process of the nuclear power industry and key factors for the technological localization of nuclear power plants. In developing countries, an imitative catching-up process can be shown as a course for developing the absorptive capacity of foreign technology, which depends on prior knowledge base and the intensity of effort. The process of technological learning consists of five stages including preparation, implementation of foreign technology, acquisition of peripheral technology, acquisition of core technology, and improvement of foreign technology. Moreover, this paper discusses, six essential factors that have influenced the successful achievement of technological localization of nuclear power plants in Korea. They include the role and strategies of the government, the leading role of utility firms, the development and cooperation of the related organizations, the development of human resources and their efforts, market conditions and the assistance of foreign donors, and social conditions. Finally, this paper discusses implications offered by the Korean experience for other developing countries."
"New perspectives on the innovation strategies of multinational enterprises: Lessons for technology policy in Europe","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0002816238&doi=10.1016%2fS0048-7333%2899%2900019-0&partnerID=40&md5=9292ee9d8b57708defd9588253a60716","The aim of this contribution is to learn more about changes in the innovation strategies of large multinational corporations, whereby one focus is on internationalization aspects. As sources for our analyses we reviewed the main empirical studies and gathered information and insights from 21 corporations. Our results show, firstly, that the internationalization of research and technology is still characterized by 'Triadization' involving companies from the US, the European Union and Japan. Secondly, qualitative motives are increasingly driving R&D location decisions, like learning from technological excellence and lead markets and dynamic interactions within the value chain. Thirdly, the process of internationalization in research and technology has been accompanied by an increasingly selective focus on a very few locations and the concentration of innovation activities on worldwide centers of excellence. We conclude that these changes in the innovation strategies of large multinational companies put several topics on the agenda for technology policy in Europe: (1) a stronger focus on extra-European collaboration and mobility, (2) strengthening the attractiveness of the European Union to foreign R&D investment and (3) the absorptive capacities of R&D organizations in Europe, (4) a stronger integration of different policy areas and of indirect policy measures (5) as well as the establishment of a transparent and global framework for policy coordination and priority-setting worldwide."
"Cleaner production and organizational learning","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0032970803&doi=10.1080%2f095373299107591&partnerID=40&md5=4b15ba6a65f0ca8aa6cb0f09abf7ca7a","The paper is concerned with organizational learning around cleaner production as a response to environmental pressures, and presents an analysis of the character, strengths and limitations of organizational learning as stimulated by four key drivers: regulation, green market pressures, quality and technical efficiency considerations, and the culture and values of those within organizations. The analysis is supported by a number of case study examples in manufacturing industry based on field work conducted between 1993-1996. The theoretical approach draws particularly on the innovation and inward technology transfer literature, which uses the concepts of 'receptivity' and 'absorptive capacity' to explain the ability of organizations to assimilate new knowledge, but is also sensitized to the contested and sometimes conflictual nature of change processes. Particular emphasis is given to (a) the importance of good linkages with external sources of knowledge, including regulators, and (b) the extent to which the organizational culture encourages a pluralistic and participative approach. The case studies suggest that weaknesses with respect to the enforcement of the current regulatory framework and the lack of sufficient financial incentives (i.e. ecological tax reform) are liable to continue to give rise to selective approaches which do not fully address the cleaner production agenda. In conclusion, the analysis of the limitations of firm-based organizational learning, particularly with respect to the need to change consumption patterns, indicates the continuing need for a wider process of social learning."
"Motivating students to engage in experiential learning: A tension-to-learn theory","https://www.scopus.com/inward/record.uri?eid=2-s2.0-33947318173&doi=10.1177%2f1046878198292001&partnerID=40&md5=a28c654bda66ca129a58f48199d41c0b","The authors describe a tension-to-learn theory of experiential learning and incorporate a motivation construct that is needed to overcome student inertia, which may restrict participation. The theory is based largely on Loewenstein's manageable gap perspective of curiosity as well as on the role that absorptive capacity plays in providing the learner's knowledge base. The theory posits that if a learner perceives a manageable gap between the base and the target learning and if the target learning is relevant to the learner's value system, strong internal tension-to-learn will result. At the same time, learning must be legitimized, and internal learning-based legitimization mechanisms are more powerful validation processes than are external performance-based ones. The authors note that some experiential learning situations can deter tension-to-learn because learners may perceive mastery of the exercise's operation as unmanageable. © 1998 Sage Publications, Inc."
"Absorptive capacity, coauthoring behavior, and the organization of research in drug discovery","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0032388957&partnerID=40&md5=85464c40dcf1ea2d8ce85fe9ddcca2a2","We examine the interface between for- profit and publicly funded research in pharmaceuticals. Firms access upstream basic research through investments in absorptive capacity in the form of in- house basic research and 'pro- publication' internal incentives. Some firms also maintain extensive connections to the wider scientific community, which we measure using data on coauthorship of scientific papers between pharmaceutical company scientists and publicly funded researchers. 'Connectedness' is significantly correlated with firms' internal organization, as well as their performance in drug discovery. The estimated impact of 'connectedness' on private research productivity implies a substantial return to public investments in basic research."
"Relative absorptive capacity and interorganizational learning","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0000994704&partnerID=40&md5=10e9e18887dcc3ac7d92a1234a70b591","Much of the prior research on interoganizational learning has focused on the role of absorptive capacity, a firm's ability to value, assimilate, and utilize new external knowledge. However, this definition of the construct suggests that a firm has an equal capacity to learn from all other organizations. We reconceptualize the firm-level construct absorptive capacity as a learning dyad-level construct, relative absorptive capacity. One firm's ability to learn from another firm is argued to depend on the similarity of both firms' (1) knowledge bases, (2) organizational structures and compensation policies, and (3) dominant logics. We then test the model using a sample of pharmaceutical-biotechnology R&D alliances. As predicted, the similarity of the partners' basic knowledge, lower management formalization, research centralization, compensation practices, and research communities were positively related to interorganizational learning. The relative absorptive capacity measures are also shown to have greater explanatory power than the established measure of absorptive capacity, R&D spending. © 1998 John Wiley & Sons, Ltd."
"Crisis Construction and Organizational Learning: Capability Building in Catching-up at Hyundai Motor","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0032344106&doi=10.1287%2forsc.9.4.506&partnerID=40&md5=d8a7bfef7fa87ed3bdbba9489baa9235","Effective organizational learning requires high absorptive capacity, which has two major elements: prior knowledge base and intensity of effort. Hyundai Motor Company, the most dynamic automobile producer in developing countries, pursued a strategy of independence in developing absorptive capacity. In its process of advancing from one phase to the next through the preparation for and acquisition, assimilation, and improvement of foreign technologies, Hyundai acquired migratory knowledge to expand its prior knowledge base and proactively constructed crises as a strategic means of intensifying its learning effort. Unlike externally evoked crises, proactively constructed internal crises present a clear performance gap, shift learning orientation from imitation to innovation, and increase the intensity of effort in organizational learning. Such crisis construction is an evocative and galvanizing device in the personal repertoires of proactive top managers. A similar process of opportunistic learning is also evident in other industries in Korea."
"Patented process for new nylon","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0031752069&partnerID=40&md5=f2ee0f7770c41039f05cf3e3aff4224e","This paper announces the successful development, by Toray Industries, of the world's first multi-purpose, highly moisture-absorptive nylon fibre called, quup. It outlines the fibre's development process, and advantages over other nylon textiles, including a moisture absorptive capacity reported to approach that of cotton and be twice that of traditional nylon fibres. The paper notes that five patents are pending for this new polymer alloy, and concludes by examining Toray's marketing and exporting plans for quup."
"The Co-evolution of Strategic Alliances","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0032373437&doi=10.1287%2forsc.9.3.255&partnerID=40&md5=1d9e91531e7a121d90b51aba79ce9a7c","This paper proposes a co-evolutionary theory of strategic alliances. The paper proposes a framework which views strategic alliances in the context of the adaptation choices of a firm. Strategic alliances, in this view, are embedded in a firm's strategic portfolio, and co-evolve with the firm's strategy, the institutional, organizational and competitive environment, and with management intent for the alliance. Specifically, we argue that alliance intent may be described, at any time, as having either exploitation or exploration objectives. We further discuss how the morphology of an alliance - absorptive capacity, control, and identification - may be isomorphic with its intent, and, in the aggregate, drive the evolution of the population of alliances."
"Sponge for acute or chronic wounds","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0031842139&partnerID=40&md5=17349d61546cfaffcf102d527ff73241","This article describes a spoonge that is used in the management of acute or chronic wounds. The sponge is made from an apertured non woven fabric comprising of bundled, yarn-like strands of hydrophilic fibres such as bleached cotton, and it is claimed to have superior capabilities in terms of packing and debridgement. The hydrophilic fibres can be blended with hydrophobic fibres like polyester for some applications, such as where less aggressive mechanical debridgement or even greater absorptive capacity is preferred; the inclusion of polyester also resists hardening during use and may be desirable to pack deep wounds."
"Socialist academies of sciences: The enforced orientation of basic research at user needs","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0002288961&doi=10.1016%2fS0048-7333%2898%2900090-0&partnerID=40&md5=f1c3f144dc9ec89d58b83685e3030209","In the former socialist societies, science was considered an instrument of socialist development and subjected to central planning procedures similar to those used in economic planning. Basic research, but also problem oriented and even some applied research was concentrated in the National Academy of Sciences. To ensure the orientation of academy research on user needs, and particularly on the needs of the socialist economy, academy institutes were required to earn a certain proportion, often more than half of their funds, by acquiring contracts from industry. The limited absorptive capacity of industry especially in the 1980s impaired the effectiveness of this forced linkage. The article traces the effects this had on academy research as a whole. © 1998 Elsevier Science B.V. All rights reserved."
"Differential Learning and Interaction in Alliance Dynamics: A Process and Outcome Discrepancy Model","https://www.scopus.com/inward/record.uri?eid=2-s2.0-1542473224&doi=10.1287%2forsc.9.3.356&partnerID=40&md5=a560cbb28db35260e979eb2b77f0d579","Our paper develops a dynamic theory of alliances by examining certain outcome and process discrepancies that may emerge as the partners interact, highlighting issues that are especially relevant in knowledge intensive alliances, such as joint R&D or product development. Firms enter into these types of alliances to create economic value and to acquire knowledge to enhance their competencies. The degree to which the partners can realize their objectives is dependent on their absorptive capacities and the collaborative strategies adopted by the partners. Outcome and process discrepancies may emerge as collaboration unfolds. Outcome discrepancies concern the ability of the partners to achieve their economic and learning objectives. Process discrepancies relate to the partners' satisfaction with the pattern of interaction, and affect their feelings of psychological attachment to the relationship. How the partners assess and react to discrepancies shapes the developmental path of an alliance. The alliance flourishes in certain stales but may collapse in others as the collaboration is subjected to environmental changes or shifts in the grand strategies of the partners. Guidelines for assessing and managing outcome and process discrepancies are suggested."
"Partner Selection and Venturing Success: The Case of Joint Ventures with Firms in the People's Republic of China","https://www.scopus.com/inward/record.uri?eid=2-s2.0-1542738908&partnerID=40&md5=0e4d82e4bd7c8e3bc0676098d5995627","It has been hypothesized in the international joint venture (IJV) literature that partner selection affects interpartner ""fit"" which in turn influences a synergistic effect on IJV performance. This study investigates the relationship between IJV success and the strategic and organizational traits of local partners. We address this issue in the context of an emerging economy (P.R. China). Newly emerging economies have in recent years become major hosts of direct investment by multinational corporations (MNCs) because these rapidly expanding economies, characterized by an exploding demand previously stifled by ideologically-based government intervention, provide tremendous opportunities which MNCs can preempt. MNCs in such economies, however, face the challenges of structural reform, weak market structure, poorly specified property rights, and institutional uncertainty. Right local partners can help MNCs boost market expansion, obtain insightful information, mitigate operational risks, and provide country-specific knowledge. The analysis of the data obtained from China suggests that both strategic and organizational traits of local partners are significantly associated with some individual dimensions of IJV performance. Among strategic traits, absorptive capacity, product relatedness, and market power are favorable to IJVs' market and financial outcomes. Market power and experience significantly reduce IJVs' operational uncertainties. Of organizational traits, international experience and organizational collaboration are important for IJVs' not only profitability and stability but also local market expansion and export growth. Organizational form and size influence IJVs' local market performance. The findings provided by this study can help MNCs determine what criteria they should use in opting for local partners and what criteria are vital to their goal accomplishment. Those investors seeking local market expansion should select those local partners that have rich market experience, superior market position, high absorptive capacity, and related product diversification with the IJVs. Those seeking profitability and stability should select local firms that have superior international experience, longer organizational collaboration, and greater market power. While MNCs should use appropriate strategic and organizational criteria to select local partners, the host government or local firms can try to make these traits available to attract more stable and profitable foreign direct investment."
"Internal R&D expenditures and external technology sourcing","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0000052806&partnerID=40&md5=eb6f03fc241ec4a35ad596b2b0cd7825","The paper examines the two-way relationship between external R&D activities and internal R&D expenditures on a cross-section of Flemish R&D active companies. The analysis extends the classical explanatory variables like size, diversification, ownership structure and technological opportunities to include the impact of various external sourcing strategies. R&D cooperation and to a lesser extent R&D contracted out are found to have a significant positive effect on internal R&D but only if the companies have absorptive capacity in the form of a full-time staffed R&D department. At the same time, firms are found to be more frequently engaged in R&D cooperation, the more they spend on internal R&D. © 1997 Elsevier Science B.V."
"Comments on ""fortune favors the prepared firm""","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0031245381&doi=10.1287%2fmnsc.43.10.1455&partnerID=40&md5=991473998d4471afa5244a1318c12dff","A recent paper in Management Science titled ""Fortune Favors the Prepared Firm"" (Cohen and Levinthal 1994) is a pioneering work insofar as it introduces the concept of a firm's absorptive capacity - the ability to evaluate, assimilate, and exploit extramural technological developments. We appreciate the paper's extensive qualitative discussion of the nature and role of absorptive capacity. We also commend the authors' idea of constructing a mathematical model to analyze a rational firm's incentives for an investment in absorptive capacity. However, we find that the authors' model overlooks one key element of a firm's absorptive capacity, namely, the firm's ability to defend itself against the threat of an external technology. In the absence of that element, the authors' model may be able to explain a firm's incentives for an innovation rather than incentives for the development of an absorptive capacity. We also identify several internal inconsistencies in the authors' mathematical model. For example, the assumed profit maximization function seems inconsistent with the assumed degree of sophistication of the firm's probability assessment behavior. We believe that the inconsistencies and shortcomings noted here raise serious questions about the validity of the authors' findings. However, we hope that this note does not detract from the pioneering nature of the authors' work, but instead increases its value by stimulating further work on the important topic of absorptive capacity."
"Examining the Emergence of Hybrid IS Governance Solutions: Evidence from a Single Case Site","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0031489701&doi=10.1287%2fisre.8.1.69&partnerID=40&md5=d0ec515fa835eeac2b9ef99ab801e37b","The prior IS literature points to the importance of organizational context for predicting a firm's IS governance solution. However, for the most part this literature assumes that firms adopt a uniform IS governance solution for all business units and that this solution can be predicted by context variables at the overall organization level. The purpose of this study is to increase our knowledge about why firms implement a hybrid IS governance solution in which a subset of IS functions that includes systems development is decentralized to some business units, but not to other business units, in the same enterprise. A theoretical framework of context variables at the business unit level is first developed. An embedded, single case study provides an initial test of eight propositions derived from the framework, as well as an opportunity for theory building. Data are collected utilizing both deductive and inductive methods from IS and non-IS executives of a divisionalized Fortune 500 firm in which a uniform decentralized solution for systems development in place for almost a decade has recently been replaced by a hybrid solution. The case study findings suggest that a configuration of four variables characterizes a business unit context conducive to decentralized systems development governance (organic decision-making, high business unit autonomy, a differentiation competitive strategy, and an unstable industry environment). As predicted, however, the influence of these variables is likely to be overridden and a ""deviant"" solution adopted when deficiencies in IT capabilities are perceived and there is a culture that supports structural change at the business unit level. Additional interview and survey data collected from the key stakeholders are then analyzed in order to develop a richer understanding of the dimensions of the IT capabilities construct at the business unit level. The notion of absorptive capacity provides a theoretical argument for the emergent findings. Implications for researching today's increasingly complex IS governance forms are then drawn."
"Business Use of the Internet: An Analytical Framework and Exploratory Case Study","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0003024378&doi=10.1080%2f10864415.1997.11518309&partnerID=40&md5=e6a1f48c0a179ae87f3714117db7c597","While the Internet and the World Wide Web (WWW) appear to have gained fairly rapid acceptance, some key questions remain: What could be the underlying motivation for businesses to adopt and make use of the Internet? How can businesses effectively manage this technology and its use? What are likely to be the major organizational consequences from its use? This study offers a theoretical framework for analyzing the use of the Internet for business. Innovation-specific characteristics (the social and technological context) and organization-specific characteristics (organization boundaries, transaction cost economics, and organizational cognition) are proposed to be the determinants of business use of the Internet. Building on the model and propositions in the theoretical framework, this study presents the results and analysis of an exploratory case study, which finds preliminary support for the proposed model. This study is intended to spur future empirical research in this increasingly important area."
"Reply to 'comments on 'fortune favors the prepared firm''","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0031245567&doi=10.1287%2fmnsc.43.10.1463&partnerID=40&md5=9bebfa67884669d6dcdc5feb6e6af834","Joglekar, Bohl, and Hamburg (JBH) make two basic sets of criticisms of our paper (Cohen and Levinthal 1994) in their comment. First, they object to two key elements of the model structure: the relevance of the monopoly analysis and the appropriateness of modeling competition via an entry model. Second, JBH express concern over the manner in which we have modeled the updating process. With regard to the basic model structure, we argue that the initial monopoly analysis allows us to capture some important notions regarding the path dependent nature of investment in technical capabilities. Further, the analysis of competition by an entry model does not presume that an established firm takes the initiative which is one of JBH's key objections. The structure merely implies that some firm, possibly a start-up enterprise, moves first. With regard to the concerns over the modeling of updating, we acknowledge that our notation could have been clearer in some instances but that does not negate the correctness of the analysis. Furthermore, JBH's recommendations regarding the updating process have the same qualitative properties as our own specification. Indeed, at no point in their critique do JBH ever indicate how their proposed specification would change the results of our analysis."
"Cost reduction, competitive pressure and firms' optimal R&D strategies in a duopolistic industry","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0030842775&doi=10.1023%2fA%3a1007762402056&partnerID=40&md5=dd375dfc5c25f22499650572c33e5f22","This paper deals with a duopolistic industry where firms are engaged in cost-reducing R&D activity in order to maximize their market shares. Firms' R&D competition is characterized as a dynamic noncooperative feedback game where the optimal strategies are affected by the extra-industry R&D activity and the degree of intra-industry spillovers. Numerical simulations highlight the importance of the assumptions on the firms' absorptive capacity (to exploit external knowledge) in determining the optimal levels of firms R&D investments. © 1997 Kluwer Academic Publishers."
"The relative contributions of foreign technology and domestic inputs to innovation in Chinese manufacturing industries","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0031096664&doi=10.1016%2fS0166-4972%2896%2900090-9&partnerID=40&md5=7890cbde81f6e11b64c3e828a79bef74","Data from 29 Chinese manufacturing industries over five years were used to test the relative importance of traditional predictors of innovative output compared to borrowing of foreign technology. We find, on the basis of the proportion of new product sales to total sales, that the most innovative industries couple investments in both R&D personnel and technology imports rather than relying on either input alone. These findings suggest that, in developing economies, innovation is driven by the synergy between investment in absorptive capacity (most importantly, their R&D personnel) and investment in sources of new knowledge (foreign technology). © 1997 Elsevier Science Ltd."
"Introduction to polypropylene yarns and fibres","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0030479576&partnerID=40&md5=ca90babe66b4c393c94a7abd15e2c232","The history of the development of polypropylene yarns and fibres is outlined briefly. The textile properties of polypropylene are enumerated. Polypropylene is ecological and recyclable, it has low specific gravity, good colourfastness, improved resistance to sunlight, high strength, good chemical resistance and low absorptive capacity. It is stain and smell resistent, it does not support mould or bacteria, it has low thermal conductivity, it displaces moisture, it has low static electricity, good resistance to pilling and abrasion and good resiliency. Future uses for polypropylene fibres are noted."
"Strategic alliances and interfirm knowledge transfer","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0002357087&partnerID=40&md5=47fbbfdc9c72ab98ede3196559a4259f","This paper examines interfirm knowledge transfers within strategic alliances. Using a new measure of changes in alliance partners' technological capabilities, based on the citation patterns of their patent portfolios, we analyze changes in the extent to which partner firms' technological resources 'overlap' as a result of alliance participation. This measure allows us to test hypotheses from the literature on interfirm knowledge transfer in alliances, with interesting results: we find support for some elements of this 'received wisdom' - equity arrangements promote greater knowledge transfer, and 'absorptive capacity' helps explain the extent of technological capability transfer, at least in some alliances. But the results also suggest limits to the 'capabilities acquisition' view of strategic alliances. Consistent with the argument that alliance activity can promote increased specialization, we find that the capabilities of partner firms become more divergent in a substantial subset of alliances."
"Nonwoven web designed for surge management in absorbent products","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0030435930&partnerID=40&md5=738f45d7d1403015af6890ad4641a09c","Absorbent hygiene products often have to accept quick and large amounts of body exudate beyond the short-term absorptive capacity of the product. A surge layer set between a body-side liner and an absorbent core has been proposed in a new patent in order to deal with this situation. The fibrous nonwoven surge layer is made from, or includes, thermoplastic fibres heat-bonded to one another to form a lofty web. The web can comprise crimped bicomponent fibres with a fibre denier of around 2, or a combination of bicomponent and polyester fibres, with at least 50 wt% of bicomponent fibres. A number of nonwoven methods of web struction are possible, including air layering and spunbonding."
"Exploring internal stickiness: Impediments to the transfer of best practice within the firm","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0041751098&partnerID=40&md5=d297cee9ec91712ea42fd0e196ab5c34","The ability to transfer best practices internally is critical to a firm's ability to build competitive advantage through the appropriation of rents from scarce internal knowledge. Just as a firm's distinctive competencies might be difficult for other firms to imitate, its best practices could be difficult to imitate internally. Yet, little systematic attention has been paid to such internal stickiness. The author analyzes internal stickiness of knowledge transfer and tests the resulting model using canonical correlation analysis of a data set consisting of 271 observations of 122 best-practice transfers in eight companies. Contrary to conventional wisdom that blames primarily motivational factors, the study findings show the major barriers to internal knowledge transfer to be knowledge-related factors such as the recipient's lack of absorptive capacity, causal ambiguity, and an arduous relationship between the source and the recipient."
"Bargained shares in joint ventures among asymmetric partners: Is the matthew effect catalyzing?","https://www.scopus.com/inward/record.uri?eid=2-s2.0-3042937053&doi=10.1007%2fBF01237524&partnerID=40&md5=3ac8c60b3cab2b08a1b93934c33786bf","The impact of asymmetries between partners on the likelihood of establishing successful research and development and production joint ventures relative to the alternative of own development is assessed analytically. The often empirically observed 50/50 sharing rule in asymmetric alliances is compared to a bargained rule, where asymmetries in absorptive capacity, as well as R&D and production efficiency are explicitly taken into account. Industry settings in which successful asymmetric alliances are more likely to occur are pinpointed. The analysis focuses on the influence of the size and format of these asymmetries, the technological appropriability and complementarity between partners on the incentives for both partners to cooperate as well as to cheat on the venture agreement. The results are compared to a setting where the joint venture is only involved in R&D."
"The labour relations heritage and lean manufacturing at Fiat","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84972950174&doi=10.1080%2f09585199500000048&partnerID=40&md5=c76b4ac26bdd9ef3bdf5ee2c7ce1ed1a","The objective of the paper is interpreting, from an evolutionary perspective, recent developments of work organization and human resource management policies at Fiat Auto, one of the world's largest automobile manufacturers, which achieved a successful restructuring in the early 1990s. Building on a heritage of adversarial labour relations and ‘mass production’ organizational principles, Fiat developed an original and to some extent hybrid version of ‘lean’ human resource management practices (teamwork, flexible compensation, multi-skilling, etc.). The paper analyses this process of organizational change from an evolutionary perspective based on the concept of dynamic capabilities. From this standpoint, IR. HRM and work organization practices are the result of a learning process, based on original development, imitation, analogical replication, combination and selection of organizational capabilities; organizational capabilities have a cumulative and path-dependent nature; workplace innovations are also rooted in organizational absorptive capacities, that is, the ability of firms to exploit new (and often extramural) organizational and HRM developments; the existence of complementarities among organizational competencies, assets and choices in term of HRM are likely to push toward the adoption of a set or system of (rather than single and insulated) innovations in work organization, HRM practices and industrial relations policies. The data provided in the paper show that the process of innovation of workplace practices at Fiat Auto (summarized by the concept of the Fabbrica Integrata) is curiously non-linear. The newly designed HRM policies have, on the one hand, been resisted by the unions (who have not been involved in the design process) and by segments of the work-force; on the other hand, they have been hindered by existing organizational features and personnel practices which, in turn, were key success factors during the 1980s. This inertia is significantly lower at the new greenfield plant of Melfi. On the whole, the restructuring process was successful from the competitive and financial standpoint, and represents the basis on which management and the unions can develop a new co-operative model of industrial relations. © 1995, Taylor & Francis Group, LLC. All rights reserved."
"Linking firm strategy and government action: Towards a resource-based perspective on innovation and technology policy","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0029527562&doi=10.1016%2f0160-791X%2895%2900017-L&partnerID=40&md5=05f9878c421e76ff808fa15180c35df9","The author combines a variety of approaches that emphasize capabilities, skills, and competencies in developing a framework for innovation and technology policy that suggests innovation and technology policy should be strategic in nature. The main goal of this framework is to guard and update the knowledge-base of the institutions and actors that allow firms to recognize the value of external information, assimilate it, and apply it to commercial ends: national absorptive capacity (NAC). After presenting the framework, the author discusses a recent Danish innovation and technology policy exercise, the Resource Area Analysis (RAA), to illustrate the relevance of the approach. © 1995."
"Responding to technological change: Why some firms do and others die","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0001935805&doi=10.1016%2f1047-8310%2895%2990003-9&partnerID=40&md5=7ac02b02c883e00041f03ecfbc2ebf68","This paper addresses the question of why some firms are more effective than others at responding to competency-destroying technological changes. A conceptual model is developed which suggests that responsiveness is a function of how firm's develop their ""absorptive capacity"" (Cohen & Levinthal, 1990). The critical role played by the firm's technology sourcing practices is discussed. The macro processes of technical and economic change are also considered, in terms of how they shape the firm's technology sourcing strategy. © 1995."
